id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,decade,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
199,9,40.6389,-111.8988,,,"Near Salt Lake City, Utah",[],"Mill Creek near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,['Mill Creek'],199_9,40.6389,-111.8988,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.6389,-111.8988,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.6896,-111.8978,,,"Salt Lake City, Utah",[],"Jordan River at Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,['Jordan River'],199_9,40.6896,-111.8978,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.6896,-111.8978,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.6663,-111.8922,,,"Near Suicide Rock, Salt Lake City, Utah",[],"Parleys Creek at Suicide Rock, near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,"['Parleys Creek', 'Suicide Rock']",199_9,40.6663,-111.8922,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.6663,-111.8922,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.7598,-111.9031,,,"Near Fort Douglas, Salt Lake City, Utah",[],"Red Butte Creek at Fort Douglas, near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,ct (cubic feet per second),Stream Discharge,"['Red Butte Creek', 'Fort Douglas']",199_9,40.7598,-111.9031,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.7598,-111.9031,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.7546,-111.8964,,,"Above Wasatch Drive, near Salt Lake City, Utah",[],"City Creek above Wasatch Drive, near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,"['City Creek', 'Wasatch Drive']",199_9,40.7546,-111.8964,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.7546,-111.8964,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.6936,-111.9023,,,"Near Cudahy Lane, Salt Lake City, Utah",[],"Jordan River at Cudahy Lane, near Salt Lake City, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,"['Jordan River', 'Cudahy Lane']",199_9,40.6936,-111.9023,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.6936,-111.9023,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.5874,-112.0108,,,"Near Magna, Utah",[],"Goggin drain near Magna, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,['Goggin drain'],199_9,40.5874,-112.0108,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.5874,-112.0108,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,40.5823,-112.0214,,,"Near Magna, Utah",[],"Kennecott drain near Magna, Utah",,"Salt Lake County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,['Kennecott drain'],199_9,40.5823,-112.0214,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,40.5823,-112.0214,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,38.9558,-112.0937,,,"Sevier Lake, Utah",[],Sevier Lake:,,"Sevier County, Utah",unknown,unknown,c (cubic feet),Reservoir,['Sevier Lake'],199_9,38.9558,-112.0937,Reservoir,,,,,UNPARSED,no_year_<=1980_found,TRUE,,38.9558,-112.0937,inferred_latitude,inferred_longitude,inferred,FALSE
199,9,39.2113,-111.6814,,,"Below Piute Dam, near Marysvale, Utah",[],"Sevier River below Piute Dam, near Marysvale, Utah",,"Sanpete County, Utah",unknown,unknown,c (cubic feet),Stream Discharge,"['Sevier River', 'Piute Dam']",199_9,39.2113,-111.6814,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,TRUE,,39.2113,-111.6814,inferred_latitude,inferred_longitude,inferred,FALSE
3150,75,39.2167,-113,,,"Near Cisco, Utah on the Colorado River",[],"Colorado River near Cisco, Utah",,"Millard County, Utah",10/01/1966-09/30/1967,Daily (from October 1966 to September 1967),"{'Temperature': '°F', 'Suspended Sediment Discharge': 'tons per day', 'Sediment Concentration': 'ppm', 'Discharge': 'cfs'}",Stream Discharge,"['temperature', 'suspended sediment discharge', 'particle size analysis']",3150_75,39.2167,-113,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,FALSE,1960,39.2167,-113,inferred_latitude,inferred_longitude,inferred,FALSE
2257,83,21.2137,-157.5831,21.2137,-157.5831,Pearl City,,"Drilled observation basal water-table well in basalt of Koolau Volcanic Series, Plicene(?) age",,Honolulu County,01/01/1961-12/31/1965,5 days,feet above mean sea level (msl),Groundwater,"['recorder graph', 'ground-water levels']",2257_83,21.2137,-157.5831,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,FALSE,1960,21.2137,-157.5831,actual_latitude,actual_longitude,actual,FALSE
2257,83,21.7439,-158.0608,21.7439,-158.0608,"Helemano (previously reported Halemano) Gulch, near Waialua",,"Drilled observation basal water-table well in basalt of Koolau Volcanic Series, Plicene(?) age",,Honolulu County,01/01/1961-12/31/1965,5 days,feet above mean sea level (msl),Groundwater,"['recorder graph', 'ground-water levels']",2257_83,21.7439,-158.0608,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,FALSE,1960,21.7439,-158.0608,actual_latitude,actual_longitude,actual,FALSE
3146,82,37.1348,-113.0211,,,"Near Cisco, Utah, along the Colorado River",[],"COLORADO RIVER NEAR CISCO, UTAH",,"Washington County, Utah",09/21/1964-10/31/1965,Daily measurements over specified periods within September and October 1964 to 1965,"{'pH': None, 'Specific_Conductance': 'micro-mhos at 25°C', 'Sodium_Absorption_Ratio': None, 'Hardness_CaCO3': 'mg/L', 'Calcium_Magnesium': 'mg/L', 'Solids_180C_Residue_TonsPerDay': 'tons/day', 'Solids_180C_Residue_TonsPerAcreFoot': 'tons/acre-foot', 'Dissolved_Solids_PartsPerMillion': 'ppm', 'Boron_B_Nitrate_NO2_Fluoride_F_Chloride_Cl_Sulfate_SO4_Carbonate_CO2_Bicarbonate_HCO3_Phosphorus_Potassium_K': None, 'Sodium_Na_Magnesium_Mg_Calcium_Ca_Iron_Fe_Silica_SO2': None, 'Mean_Discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['pH', 'Specific conductance', 'Sodium absorption ratio', 'Hardness as CaCO3', 'Calcium, Magnesium', 'Dissolved solids', 'Boron (B)', 'Nitrate (NO2)', 'Fluoride (F)', 'Chloride (Cl)', 'Sulfate (SO4)', 'Carbonate (CO2)', 'Bicarbonate (HCO3)', 'Potassium (K)', 'Sodium (Na)', 'Magnesium (Mg)', 'Calcium (Ca)', 'Iron (Fe)', 'Silica (SiO2)', 'Mean discharge']",3146_82,37.1348,-113.0211,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,FALSE,1960,37.1348,-113.0211,inferred_latitude,inferred_longitude,inferred,FALSE
1140,239,42.7371,-121.7418,,,"Klamath Falls, Oreg.",[],Link River at Klamath Falls,,"Klamath County, Oregon",01/01/1909-12/31/1909,Monthly,"{'Discharge': 'second-feet', 'Run-off_Per_Square_Mile': 'inches', 'Total_Run-off': 'acre-feet'}",Stream Discharge,"['Discharge', 'Run-off']",1140_239,42.7371,-121.7418,Stream discharge,,1909,1912,[1909 1912],EXACT_RANGE,,FALSE,1900,42.7371,-121.7418,inferred_latitude,inferred_longitude,inferred,FALSE
499,305,42.133333,-121.966667,42.133333,-121.966667,"Lat. 42°8' long. 121°58', SE1 sec. 35, T. 39 S., R. 7 E., 2 miles west of Keno and 5 miles above mouth of Spencer Creek","['T. 39 S., R. 7 E., SE1 sec. 35']",Klamath River at Keno,,"Harney County, Oregon (Note: Inference from location; not California)","06/1904-12/1913, 01/1930-09/1936",Daily,second-feet,Stream Discharge,"['discharge', 'stream', 'flow', 'gage height', 'diversions']",499_305,42.133333,-121.966667,Stream discharge,,1904,1936,[1904 1912 1913 1930 1936],MULTI_YEARS_OR_RANGES,,FALSE,1900,42.133333,-121.966667,actual_latitude,actual_longitude,actual,FALSE
1276,113,,,41.533333,-109.483333,"Lat. 41°32', long. 109°29'","['T. 18 N., R. 107 W., sec. 22']",Green River,,Sublette County,"{'Start': '06/01/1891', 'End': '09/30/1938'}",Varies (twice a day to once a day),"{'Discharge': 'second-feet', 'Runoff_Second_Foot_Days': 'second-foot-days', 'Acre_Feet': 'acre-feet'}",Stream Discharge,"['discharge', 'stream flow', 'gage height']",1276_113,41.533333,-109.483333,Stream discharge,,1891,1938,[1891 1938],EXACT_RANGE,,FALSE,1890,41.533333,-109.483333,actual_latitude,actual_longitude,actual,FALSE
3146,226,33.7542,-113.6141,,,"Littlefield, Arizona",[],"VIRGIN RIVER AT LITTLEFIELD, ARIZ.",,"La Paz County, Arizona",10/31/1964-09/30/1965,Monthly,micromhos,Stream Discharge,"['Specific conductance', 'micromhos']",3146_226,33.7542,-113.6141,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,FALSE,1960,33.7542,-113.6141,inferred_latitude,inferred_longitude,inferred,FALSE
1610,396,,,42.2333,-121.8,"300 feet downstream from head gates of canal and 1 mile northwest of Klamath Falls, OR","['NE sec. 30, T. 38 S., R. 9 E.']","""A"" canal at Klamath Falls",,Klamath County,10/01/1910-09/30/1943,Daily,second-feet,Stream Discharge,"['water-stage recorder', 'Upper Klamath Lake', 'irrigation', 'return water', 'Lost River', 'Bureau of Reclamation']",1610_396,42.2333,-121.8,Stream discharge,,1910,1943,[1910 1943],EXACT_RANGE,,FALSE,1910,42.2333,-121.8,actual_latitude,actual_longitude,actual,FALSE
431,404,42.7533,-121.7455,,,"NE. 1/4 sec. 31, T. 38 S., R. 9 E., 200 feet above penstock to west side plant of the California Oregon Power Co.","['T. 38 S., R. 9 E., 31']",Keno Canal at Klamath Falls,Klamath County,,10/01/1923-09/30/1926,Daily,"{'Electrical_Output': 'Kilowatts', 'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['Keno Canal', 'discharge measurements', 'power plant', 'water diversion']",431_404,42.7533,-121.7455,Stream discharge,,1923,1926,[1923 1926],EXACT_RANGE,,FALSE,1920,42.7533,-121.7455,inferred_latitude,inferred_longitude,inferred,FALSE
1276,158,38.558,-111.928,,,"Near Watson, Utah",[],"White River near Watson, Utah","Wayne County, Utah",,04/1923-09/1938,Monthly,"{'Discharge': 'second-feet', 'Runoff_second-foot-days': 'second-foot-days', 'Runoff_acre-feet': 'acre-feet'}",Stream Discharge,"['Discharge', 'Maximum', 'Minimum', 'Mean', 'Runoff']",1276_158,38.558,-111.928,Stream discharge,,1923,1938,[1923 1938],EXACT_RANGE,,FALSE,1920,38.558,-111.928,inferred_latitude,inferred_longitude,inferred,FALSE
1592,361,42.175,-121.733,,,"Near Olene, Oregon","['T. 39 S., R. 10 E., SW1/4 sec. 30']",KLAMATH RIVER TO LOST RIVER DIVERSION,Klamath County,Klamath County,04/01/1931-09/30/1933,Daily,second-feet,Stream Discharge,"['diversion', 'Klamath River', 'Lost River', 'discharge', 'irrigation']",1592_361,42.175,-121.733,Stream discharge,,1931,1933,[1931 1933],EXACT_RANGE,,FALSE,1930,42.175,-121.733,inferred_latitude,inferred_longitude,inferred,FALSE
3146,309,40.7598,-111.8955,,,"highway bridge on Cudahy Lane, approximately 0.2 mile upstream from gaging station, and 6.3 miles northwest of Salt Lake City, Salt Lake County",,JORDAN RIVER AT CUDAHY LANE,"Salt Lake County, Utah","Salt Lake County, Utah",10/01/1963-09/30/1965,Monthly (October 1963 to September 1965),"{'pH': '', 'Specific_conductance_micro-mhos_at_25°C': 'micro-mhos at 25°C', 'Sodium_adoption_ratio': '', 'Hardness_CaCO3_Non_carbonate': 'mg/L', 'Calcium_Magnesium': 'mg/L', 'Dissolved_solid_Tons_per_day': 'tons per day', 'Dissolved_solid_Tons_per_acre-foot': 'tons per acre-foot', 'Dissolved_solid_Parts_per_million': 'parts per million', 'Boron_B': '', 'Nitrate_NO3': 'mg/L', 'Chloride_Cl': 'mg/L', 'Sulfate_SO4': 'mg/L', 'Carbonate_CO3': 'mg/L', 'Bicarbonate_HCO3': 'mg/L', 'Potassium_K': '', 'Sodium_Na': 'mg/L', 'Magnesium_Mg': 'mg/L', 'Calcium_Ca': 'mg/L', 'Iron_Fe': '', 'Silica_SiO2': 'mg/L', 'Mean_discharge_cfs': 'cubic feet per second (cfs)'}",Stream Discharge,"['pH', 'Specific conductance', 'Sodium adsorption ratio', 'Hardness CaCO3', 'Dissolved solids', 'Boron', 'Nitrate', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica', 'Mean discharge']",3146_309,40.7598,-111.8955,Stream discharge,,1963,1965,[1963 1965],EXACT_RANGE,,FALSE,1960,40.7598,-111.8955,inferred_latitude,inferred_longitude,inferred,FALSE
1558,374,42.769,-121.735,,,"Near Fort Klamath, Oregon","['T. 32 S., R. 6 E., sec. 36']",Wood River,Klamath County,,11/01/1923-09/30/1923,Daily,Second-feet,Stream Discharge,"['Daily discharge', 'Stream Discharge', 'Wood River']",1558_374,42.769,-121.735,Stream discharge,,1923,1923,[1923],SINGLE_YEAR,,FALSE,1920,42.769,-121.735,inferred_latitude,inferred_longitude,inferred,FALSE
194,122,38.9653,-109.5287,,,"At bridge on U.S. Highways 50 and 6 in town of Green River, Utah",[],GREEN RIVER AT GREEN RIVER,,Emery County,10/29/1963-06/13/1964,Daily,"{'pH': '', 'Specific_conductance_micro_mhos': '25°C', 'Sodium_absorption_ratio': '', 'Hardness_CaCO3_non_carbonate': 'mg/L', 'Tons_per_day': 'tons', 'Tons_per_acre_foot': 'tons/acre-foot', 'Parts_per_million': 'ppm', 'Boron_B': 'mg/L', 'Nitrate_NO2': 'mg/L', 'Fluoride_F': 'mg/L', 'Chloride_Cl': 'mg/L', 'Sulfate_SO4': 'mg/L', 'Carbonate_CO3': 'mg/L', 'Bicarbonate_HCO3': 'mg/L', 'Potassium_K': 'mg/L', 'Sodium_Na': 'mg/L', 'Magnesium_Mg': 'mg/L', 'Calcium_Ca': 'mg/L', 'Iron_Fe': 'mg/L', 'Silica_SIO2': 'mg/L', 'Mean_discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['Green River', 'chemical analyses', 'water temperatures', 'sediment records', 'discharge']",194_122,38.9653,-109.5287,Stream discharge,,1963,1964,[1963 1964],EXACT_RANGE,,FALSE,1960,38.9653,-109.5287,inferred_latitude,inferred_longitude,inferred,FALSE
3089,538,,,42.170833,-122.477778,"Right bank 0.3 mile upstream from Burnt Creek, 0.6 mile downstream from Hyatt Dam, and 12 miles east of Ashland.","['NW1 sec 21, T.39 S., R.3 E.']",Keene Creek near Ashland,"Jackson County, Oregon",,"April 1, 1917 - September 1965",Monthly,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet', 'Total Volume': 'acre-feet'}",Stream Discharge,"['stream discharge', 'monthly discharge', 'gage height', 'flow regulated']",3089_538,42.170833,-122.477778,Stream discharge,,1917,1965,[1917 1965],EXACT_RANGE,,FALSE,1910,42.170833,-122.477778,actual_latitude,actual_longitude,actual,FALSE
2987,216,44.2711,-121.7316,,,"near Sisters, Oregon",[],Metolius Creek,Marion County,,"Jan. 1, 1919-April 30, 1919; December 1917",Yearly,CFS (cubic feet per second),Stream Discharge,"['flood', 'discharge not determined']",2987_216,44.2711,-121.7316,Stream discharge,,1917,1919,[1917 1919],EXACT_RANGE,,FALSE,1910,44.2711,-121.7316,inferred_latitude,inferred_longitude,inferred,FALSE
2987,216,44.2711,-121.7316,,,"near Sisters, Oregon",[],Whitewater Creek,Marion County,,"Jan. 1, 1919-April 30, 1919; December 1917",Yearly,CFS (cubic feet per second),Stream Discharge,"['flood', 'discharge not determined']",2987_216,44.2711,-121.7316,Stream discharge,,1917,1919,[1917 1919],EXACT_RANGE,,FALSE,1910,44.2711,-121.7316,inferred_latitude,inferred_longitude,inferred,FALSE
2987,216,44.2711,-121.7316,,,"near Sisters, Oregon",[],Trout Creek,Marion County,,"Jan. 1, 1919-April 30, 1919; December 1917",Yearly,CFS (cubic feet per second),Stream Discharge,"['flood', 'discharge not determined']",2987_216,44.2711,-121.7316,Stream discharge,,1917,1919,[1917 1919],EXACT_RANGE,,FALSE,1910,44.2711,-121.7316,inferred_latitude,inferred_longitude,inferred,FALSE
2987,216,44.2711,-121.7316,,,"near Sisters, Oregon",[],Hay Creek,Marion County,,"Jan. 1, 1919-April 30, 1919; December 1917",Yearly,CFS (cubic feet per second),Stream Discharge,"['flood', 'discharge not determined']",2987_216,44.2711,-121.7316,Stream discharge,,1917,1919,[1917 1919],EXACT_RANGE,,FALSE,1910,44.2711,-121.7316,inferred_latitude,inferred_longitude,inferred,FALSE
2987,216,44.2711,-121.7316,,,"near Sisters, Oregon",[],Olallie Creek,Marion County,,"Jan. 1, 1919-April 30, 1919; December 1917",Yearly,CFS (cubic feet per second),Stream Discharge,"['flood', 'discharge not determined']",2987_216,44.2711,-121.7316,Stream discharge,,1917,1919,[1917 1919],EXACT_RANGE,,FALSE,1910,44.2711,-121.7316,inferred_latitude,inferred_longitude,inferred,FALSE
3144,259,,,32.847222,-109.715278,"32°50'50""N 109°42'55""W in SW-SW1 sec.5, T.7 S., R.26 E., on downstream side of highway bridge, 1 mile north of Safford and 4 1/2 miles downstream from San Simon River.","['T.7 S., R.26 E., sec.5']",Gila River at Safford,Not specified,"Pinal County, Arizona",06/01/1940-09/30/1965,Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet'}",Stream Discharge,"['stream discharge', 'gage height', 'water-year data']",3144_259,32.847222,-109.715278,Stream discharge,,1940,1965,[1940 1965],EXACT_RANGE,,FALSE,1940,32.847222,-109.715278,actual_latitude,actual_longitude,actual,FALSE
2447,197,,,38.219444,-108.566667,"Naturita, Colorado","['SEC 19', 'T.46 N., R.15 W.']",San Miguel River,Montrose County,,"June 23, 1918-September 13, 1927",Daily to Monthly (based on data availability),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",2447_197,38.219444,-108.566667,Stream discharge,,1918,1927,[1918 1927],EXACT_RANGE,,FALSE,1910,38.219444,-108.566667,actual_latitude,actual_longitude,actual,FALSE
3144,46,,,34.633333,-109.666667,"Near Hunt, Ariz.","['SW1NW1 sec.2, T.14 N., R.25 E.']",Little Colorado River,"Apache County, Arizona",Unknown,03/01/1940-09/30/1965,Monthly (March 1940 to September 1965),"{'Discharge': 'cubic feet per second (cfs)', 'Gage_Height': 'feet', 'Area': 'square miles, acre-feet'}",Stream Discharge,"['Drainage area', 'Gage', 'Average discharge', 'Extr sies (Maximums and minimums)', 'Records available', 'Reservoir regulation', 'Discharge']",3144_46,34.633333,-109.666667,Stream discharge,,1940,1965,[1940 1965],EXACT_RANGE,,FALSE,1940,34.633333,-109.666667,actual_latitude,actual_longitude,actual,FALSE
716,696,,,42.133333,-121.966667,"SE sec 35, T.39 S., R.7 E., on left bank 2 miles west of Keno and 5 miles upstream from Spencer Creek.","['T.39 S., R.7 E., SE sec 35']",Klamath River at Keno,,Lake,"{'Start_Date': '06/1904', 'End_Date': '09/1959'}",Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Acre-feet': 'acre-ft'}",Stream Discharge,"['Klamath River', 'Discharge', 'gage height', 'water-stage recorder', 'diversions', 'Upper Klamath Lake', 'Lower Klamath Lake']",716_696,42.133333,-121.966667,Stream discharge,,1904,1959,[1904 1959],EXACT_RANGE,,FALSE,1900,42.133333,-121.966667,actual_latitude,actual_longitude,actual,FALSE
2913,106,38.7333,-111.8667,,,"Near Collinston, Utah",[],West Side Canal near Collinston,,Utah,01/10/1912-09/30/1950,Monthly and yearly,Acre-feet,Stream Discharge,"['Diversion', 'Acre-feet', 'Discharge']",2913_106,38.7333,-111.8667,Stream discharge,,1912,1950,[1912 1950],EXACT_RANGE,,FALSE,1910,38.7333,-111.8667,inferred_latitude,inferred_longitude,inferred,FALSE
2913,106,38.7333,-111.8667,,,"Near Collinston, Utah",[],West Side Canal near Collinston,,Utah,1912-1939,Yearly,"['Cubic feet per second', 'Acre-feet']",Stream Discharge,"['Discharge', 'Maximum day', 'Minimum day', 'Mean']",2913_106,38.7333,-111.8667,Stream discharge,,1912,1939,[1912 1939],EXACT_RANGE,,FALSE,1910,38.7333,-111.8667,inferred_latitude,inferred_longitude,inferred,FALSE
383,290,45,-122.3,,,"near Olene, Oregon",[],G Canal near Olene,,"Clackamas County, Oregon",04/01/1918-09/30/1918,Monthly,"{'Discharge': 'second-feet', 'Run-off': 'acre-feet'}",Stream Discharge,"['Discharge', 'second-feet', 'Run-off']",383_290,45,-122.3,Stream discharge,,1918,1918,[1918],SINGLE_YEAR,,FALSE,1910,45,-122.3,inferred_latitude,inferred_longitude,inferred,FALSE
3144,376,,,34,-110.2888889,"near Show Low, Ariz.","['[T.7 N., R.19 E.]']",Carrizo Creek above Corduroy Creek,"Coconino County, Arizona",,10/01/1953-09/30/1965,Daily measurements in the discharge table and annual maximums,"{'Discharge': 'cubic feet per second (cfs)', 'Gage_height': 'feet', 'Area': 'square miles (sq mi) and acre-feet (acre-ft)'}",Stream Discharge,"['Carrizo Creek', 'discharge', 'gage height', 'Drainage area', 'water-stage recorder']",3144_376,34,-110.2888889,Stream discharge,,1953,1965,[1953 1965],EXACT_RANGE,,FALSE,1950,34,-110.2888889,actual_latitude,actual_longitude,actual,FALSE
2447,270,,,40.5166667,-109.5944444,"NE sec. 31, T.3 S., R.21 E.","['T.3 S., R.21 E., NE sec. 31']",Ashley Creek,Uintah County,,"May 27, 1900-06/21, 1962",Daily to yearly,"{'Stage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Stage-discharge relation', 'Gage height', 'Discharge', 'Current-meter measurements', 'Oaks Park Reservoir']",2447_270,40.5166667,-109.5944444,Stream discharge,,1900,1962,[1900 1906 1962],MULTI_YEARS_OR_RANGES,,FALSE,1900,40.5166667,-109.5944444,actual_latitude,actual_longitude,actual,FALSE
2447,314,38.994444,-111.244444,38.994444,-111.244444,"near Emery, Utah","['T.21 S., R.6 E., NE1 sec. 16']",Muddy Creek near Emery,,"Emery County, Utah","June 3, 1909-September 12, 1954",daily,"{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['current-meter measurements', 'discharge', 'gage height']",2447_314,38.994444,-111.244444,Stream discharge,,1909,1954,[1909 1954],EXACT_RANGE,,FALSE,1900,38.994444,-111.244444,actual_latitude,actual_longitude,actual,FALSE
