URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/b1278B,34134,b1278B,Report,USGS Numbered Series,,"Utilization of mull (forest humus layer) in geochemical exploration in the Empire district, Clear Creek County, Colorado",Bulletin,1278,,B,,,,,10.3133/b1278B,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iv, 39 p. :illus. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Curtin, Gary C.; Lakin, H. W.; Hubert, A.E.; Mosier, E. L.; Watts, K. C.",,,1,4f4e4a14e4b07f02db602d63,,,,,,,,
https://pubs.usgs.gov/publication/pp486E,38892,pp486E,Report,USGS Numbered Series,,Salinity of surface water in the lower Colorado River - Salton Sea area,Professional Paper,486,,E,,2330-7102,1044-9612,,10.3133/pp486E,-,,,1971,false,ENGLISH,,,,39 p.,Report,USGS Numbered Series,Water resources of Lower Colorado River-Salton Sea area,,,,,,,,,,,,,,,,,,,,"Irelan, Burdge",,,1,4f4e4a0ee4b07f02db5fdf91,,,,,,,,
https://pubs.usgs.gov/publication/b1324F,34463,b1324F,Report,USGS Numbered Series,,"Stratigraphy of the State Bridge Formation in the Woody Creek Quadrangle, Pitkin and Eagle Counties, Colorado",Bulletin,1324,,F,,,,,10.3133/b1324F,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iii, F1-F17 p. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Freeman, Val L.",,,1,4f4e4b16e4b07f02db6a57fa,,,,,,,,
https://pubs.usgs.gov/publication/ofr71309,46687,ofr71309,Report,USGS Numbered Series,,"Geologic map of the upper Mono Creek-Pine Mountain area, California, showing rock units and structures offset by the Big Pine Fault",Open-File Report,71-309,,,,2331-1258,0196-1497,,10.3133/ofr71309,,,,1971,false,English,U.S. Geological Survey,,,Report: 1 p.; 1 Plate: 41.15 x 41.37 inches,,,,,,,,,,,,,United States,California,,,Mono Creek-Pine Mountain area,,,48000,,,"Vedder, J.G.; Dibblee, T.W. Jr.; Brown, R.D. Jr.",,,2,4f4e4ae1e4b07f02db6887dc,,,,,,,,
https://pubs.usgs.gov/publication/ofr71179,14592,ofr71179,Report,USGS Numbered Series,,"Weathering of the granodioritic rocks in the Rose Canyon Lake area, Santa Catalina Mountains, Arizona",Open-File Report,71-179,,,,2331-1258,0196-1497,,10.3133/ofr71179,-,,,1971,false,ENGLISH,"s.n.],",,,"xvi, 201 leaves :ill., folded col. map ;30 cm.",,,,,,,,,,,,,,,,,,,,,,,"Laney, R. L.",,,0,4f4e49e2e4b07f02db5e4b18,,,,,,,,
https://pubs.usgs.gov/publication/wsp1893,1339,wsp1893,Report,USGS Numbered Series,,"Potential development and recharge of ground water in Mill Creek Valley, Butler and Hamilton Counties, Ohio, based on analog model analysis",Water Supply Paper,1893,,,,,,,10.3133/wsp1893,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iv, 37 p. :illus., maps. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Fidler, Richard E.",,,6,4f4e4ad5e4b07f02db6838f1,,,,,,,,
https://pubs.usgs.gov/publication/wsp1999M,1889,wsp1999M,Report,USGS Numbered Series,,"Tunnels and dikes of the Koolau Range, Oahu, Hawaii, and their effect on storage depletion and movement of ground water",Water Supply Paper,1999,,M,,,,,10.3133/wsp1999M,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iv, 21 p. :illus., maps. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Hirashima, George Tokusuke",,,1,4f4e49e5e4b07f02db5e6f82,,,,,,,,
https://pubs.usgs.gov/publication/ofr72168,47188,ofr72168,Report,USGS Numbered Series,,"Floods on Yahara River, Lake Mendota to Lake Kegonsa, Dane County, Wisconsin, 1971",Open-File Report,72-168,,,,2331-1258,0196-1497,,10.3133/ofr72168,,,,1971,false,English,U.S. Geological Survey,,Wisconsin Water Science Center,Report: 6p.; 6 Plates: 22.91 x 30.24 inches or smaller,,,,,,10,,,,,,,United States,Wisconsin,Dane County,,"Lake Kegonsa, Lake Mendota, Yahara River",,,,N,N,"Holmstrom, Barry K.; Lawrence, Carl L.",,,7,4f4e49d8e4b07f02db5df7a8,,,,,,,,
https://pubs.usgs.gov/publication/wsp1870C,1264,wsp1870C,Report,USGS Numbered Series,,"Floods of December 1966 in the Kern-Kaweah area, Kern and Tulare Counties, California; with section on Geomorphic Effects in the Kern River Basin",Water Supply Paper,1870,,C,,,,,10.3133/wsp1870C,-,,,1971,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"iv, 77 p. :illus., maps. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Dean, Willard W.; Scott, Kevin M.",,,1,4f4e49d9e4b07f02db5dfe03,,,,,,,,
https://pubs.usgs.gov/publication/wdrNV701,56294,wdrNV701,Report,USGS Numbered Series,,"Water resources data for Nevada, 1970",Water Data Report,NV-70-1,,,,,,,10.3133/wdrNV701,-,,,1971,false,ENGLISH,,,,NA,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,0,4f4e49e4e4b07f02db5e668c,,,,,,,,
https://pubs.usgs.gov/publication/ofr71112,13650,ofr71112,Report,USGS Numbered Series,,"Maps showing distribution of anomalous amounts of selected elements in stream-sediment and rock samples from the Eagle quadrangle, east-central Alaska",Open-File Report,71-112,,,,2331-1258,0196-1497,,10.3133/ofr71112,-,,,1971,false,ENGLISH,"U.S. Geological Survey],",,,"6 leaves :maps ;27 cm.; 2 sheets, scale 1:250,000",,,,,,,,,,,,,,,,,,,,250000,,,"Foster, Helen Laura; Yount, M.E.",,,3,4f4e4a18e4b07f02db6051c9,,,,,,,,
https://pubs.usgs.gov/publication/wsp1999J,2571,wsp1999J,Report,USGS Numbered Series,,"The water quality of Sam Rayburn Reservoir, eastern Texas",Water Supply Paper,1999,,J,,,,,10.3133/wsp1999J,,,,1971,false,English,U.S. Government Printing Office,"Washington, D.C.",Texas Water Science Center,"iv, 67 p.",,,,,,,,,,,,,,,,,,,,,N,N,"Rawson, Jack; Lansford, Myra W.",,,1,4f4e4b2ee4b07f02db6b3f33,,,,,,,,
https://pubs.usgs.gov/publication/ofr711,47907,ofr711,Report,USGS Numbered Series,,"Head fluctuations in artesian wells in the northern Black Hills, South Dakota",Open-File Report,71-1,,,,2331-1258,0196-1497,,10.3133/ofr711,,,,1971,false,English,U.S. Geological Survey,,Dakota Water Science Center; South Dakota Water Science Center,18 p.,,,,,,,,,,,,,United States,South Dakota,,,Black Hills,,,,N,N,"Adolphson, D. G.; LeRoux, E. F.",,,0,4f4e4ae4e4b07f02db68a1f4,,,,,,,,
https://pubs.usgs.gov/publication/wsp1532E,2577,wsp1532E,Report,USGS Numbered Series,,"Hydrology and sedimentation of Corey Creek and Elk Run basins, north-central Pennsylvania",Water Supply Paper,1532,,E,,,,,10.3133/wsp1532E,,,,1971,false,English,U.S. Government Printing Office,,Pennsylvania Water Science Center,"iv, 27 p. :illus., map. ;23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Reed, Lloyd A.",,,1,4f4e4acce4b07f02db67e85f,,,,,,,,
https://pubs.usgs.gov/publication/ofr712,47908,ofr712,Report,USGS Numbered Series,,"Annual compilation and analysis of hydrologic data for Calaveras Creek, San Antonio River basin, Texas, 1969",Open-File Report,71-2,,,,2331-1258,0196-1497,,10.3133/ofr712,,,,1971,false,English,U.S. Geological Survey,,Texas Water Science Center,56 p.,,,,,,,,,,,,,United States,Texas,,,"Calaveras Creek, San Antonio River basin",,,,N,N,"Alexander, J.M.",,,0,4f4e4ac8e4b07f02db67bcdd,,,,,,,,
https://pubs.usgs.gov/publication/ofr718,47912,ofr718,Report,USGS Numbered Series,,"Hydrologic considerations in draining Lake Apopka; a preliminary analysis, 1970, Florida",Open-File Report,71-8,,,,2331-1258,0196-1497,,10.3133/ofr718,-,,,1971,false,ENGLISH,,,,"29 p. ill., map ; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Anderson, Warren",,,0,4f4e4a26e4b07f02db60fb1a,,,,,,,,
https://pubs.usgs.gov/publication/ofr7112,47914,ofr7112,Report,USGS Numbered Series,,"Water chemistry of the Santa Clara Valley, California",Open-File Report,71-12,,,,2331-1258,0196-1497,,10.3133/ofr7112,-,,,1971,false,ENGLISH,,,,24 p. ; 27 cm. + 1 folded map in pocket,,,,,,,,,,,,,,,,,,,,,,,"Averett, R. C.; Wood, P.R.; Muir, K. S.",,,0,4f4e4a08e4b07f02db5fa289,,,,,,,,
https://pubs.usgs.gov/publication/ofr7147,47920,ofr7147,Report,USGS Numbered Series,,"Water temperatures of California streams, Sacramento basin subregion",Open-File Report,71-47,,,,2331-1258,0196-1497,,10.3133/ofr7147,-,,,1971,false,ENGLISH,,,,161 p. : maps ; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Blodgett, J. C.",,,0,4f4e4a0de4b07f02db5fd1e1,,,,,,,,
https://pubs.usgs.gov/publication/ha364,68423,ha364,Report,USGS Numbered Series,,"Water-resources reconnaissance of a part of the Matanuska-Susitna Borough, Alaska",Hydrologic Atlas,364,,,,,,,10.3133/ha364,,,,1971,false,ENGLISH,U.S. Geological Survey,,,1 Plate: 44.50 x 31.00 inches,,,,,,,,,,,,,United States,Alaska,,,Matanuska-Susitna Borough,,,250000,,,"Feulner, Alvin J.",,,2,4f4e49e2e4b07f02db5e4dc5,,,,,,,,
https://pubs.usgs.gov/publication/wdrCO701,58072,wdrCO701,Report,USGS Numbered Series,,"Water Resources Data for Colorado, 1970; Part I: Surface Water Records",Water Data Report,CO-70-1,,,,,,,10.3133/wdrCO701,-,,,1971,false,ENGLISH,,,,413 p.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4a0de4b07f02db5fd0d2,,,,,,,,
https://pubs.usgs.gov/publication/wdrCO702,58073,wdrCO702,Report,USGS Numbered Series,,"Water Resources Data for Colorado, 1970; Part 2. Water Quality Records",Water Data Report,CO-70-2,,,,,,,10.3133/wdrCO702,-,,,1971,false,ENGLISH,,,,77 p.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4a0de4b07f02db5fd0cc,,,,,,,,
https://pubs.usgs.gov/publication/wdrWI6912,58095,wdrWI6912,Report,USGS Numbered Series,,"Water resources data for Wisconsin, 1969; Part 1. Surface water records and Part 2. Water quality records",Water Data Report,WI-69-1-2,,,,,,,10.3133/wdrWI6912,-,,,1971,false,ENGLISH,,,,266 p.,,,,,,266,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e49f6e4b07f02db5f16d3,,,,,,,,
https://pubs.usgs.gov/publication/wdrMN6912,58103,wdrMN6912,Report,USGS Numbered Series,,"Water resources data for Minnesota, 1969; Part 1. Surface water records and Part 2. Water quality records",Water Data Report,MN-69-1-2,,,,,,,10.3133/wdrMN6912,-,,,1971,false,ENGLISH,,,,321 p.,,,,,,,,,,,,,,,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e49fae4b07f02db5f3e50,,,,,,,,
https://pubs.usgs.gov/publication/ofr7170,13030,ofr7170,Report,USGS Numbered Series,,"Reconnaissance geologic map and geochemical analyses of stream sediment and rock samples of the Anchorage B-6 quadrangle, Alaska",Open-File Report,71-70,,,,2331-1258,0196-1497,,10.3133/ofr7170,-,,,1971,false,ENGLISH,"U.S. Geological Survey],",,,63 leaves :2 folded maps ;27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Clark, Sandra H. B.; Bartsch, Susan R.",,,4,4f4e4a73e4b07f02db643a23,,,,,,,,
https://pubs.usgs.gov/publication/ofr7168,13019,ofr7168,Report,USGS Numbered Series,,"Analyses of stream-sediment samples from the Taylor Mountains D-8 quadrangle, Alaska",Open-File Report,71-68,,,,2331-1258,0196-1497,,10.3133/ofr7168,,,,1971,false,English,U.S. Geological Survey,,,Report: 60 p.; 1 Plate: 17.61 × 21.21 inches,,,,,,,,,,,,,United States,Alaska,,,Taylor Mountains D-8 quadrangle,,,,,,"Clark, Allen L.; Condon, W. H.; Hoare, J. M.; Sorg, D. H.",,,3,4f4e4ad1e4b07f02db680d66,,,,,,,,
https://pubs.usgs.gov/publication/ofr7148,47921,ofr7148,Report,USGS Numbered Series,,"Water temperatures of California streams, San Francisco Bay subregion",Open-File Report,71-48,,,,2331-1258,0196-1497,,10.3133/ofr7148,,,,1971,false,English,U.S. Geological Survey,"Menlo Park, CA",,"iv, 53 p.",,,,,,58,,,,,,,United States,California,,,San Francisco Bay,,,,,,"Blodgett, J. C.",,,1,4f4e4a0de4b07f02db5fd204,,,,,,,,
https://pubs.usgs.gov/publication/ofr71291,42087,ofr71291,Report,USGS Numbered Series,,"Aeromagnetic map of the Challis, May, Lone Pine Peak, and Doublespring quadrangles, east-central Idaho",Open-File Report,71-291,,,,2331-1258,0196-1497,,10.3133/ofr71291,,,,1971,false,English,U.S. Geological Survey,,,1 Plate: 29.41 x 42.51 inches,,,,,,,,,,,,,United States,Idaho,,,"Challis Quadrangle, Doublespring Quadrangle, Lone Pine Peak Quadrangle, May Quadrangle",,,62500,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4afde4b07f02db69704b,,,,,,,,
https://pubs.usgs.gov/publication/ofr71292,42025,ofr71292,Report,USGS Numbered Series,,"Aeromagnetic map of the Custer, Elevenmile Creek, Sunbeam, Thompson Creek, and Clayton quadrangles, east-central Idaho",Open-File Report,71-292,,,,2331-1258,0196-1497,,10.3133/ofr71292,,,,1971,false,English,U.S. Geological Survey,,,1 Plate: 29.59 x 30.97 inches,,,,,,,,,,,,,United States,Idaho,,,"Clayton Quadrangle, Custer Quadrangle, Elevenmile Creek Quadrangle, Sunbeam Quadrangle, Thompson Creek Quadrangle",,,62500,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4af3e4b07f02db691c8f,,,,,,,,
https://pubs.usgs.gov/publication/ofr71121,23203,ofr71121,Report,USGS Numbered Series,,"Relations among radionuclide content and physical, chemical, and mineral characteristics of Columbia River sediments",Open-File Report,71-121,,,,2331-1258,0196-1497,,10.3133/ofr71121,-,,,1971,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,,"viii, 157 p. :ill. ;27 cm.; ",,,,,,,,,,,,,,,,,,,,,,,"Glenn, J.L.; Van Atta, R. O.",,,0,4f4e4a5fe4b07f02db634925,,,,,,,,
https://pubs.usgs.gov/publication/ofr7181,47924,ofr7181,Report,USGS Numbered Series,,Thermal study of the Missouri River in North Dakota using infrared imagery,Open-File Report,71-81,,,,2331-1258,0196-1497,,10.3133/ofr7181,,,,1971,false,English,U.S. Geological Survey,,Dakota Water Science Center; North Dakota Water Science Center,"iv, 46 p.",,,,,,54,,,,,,,United States,North Dakota,,,Missouri River,,,,N,N,"Crosby, Orlo A.",,,1,4f4e4a56e4b07f02db62db40,,,,,,,,
https://pubs.usgs.gov/publication/ofr7193,47926,ofr7193,Report,USGS Numbered Series,,"A reconnaissance of the quality of water from irrigation wells and springs in the Snake Plain Aquifer, southeastern Idaho",Open-File Report,71-93,,,,2331-1258,0196-1497,,10.3133/ofr7193,,,,1971,false,English,U.S. Geological Survey,"Reston, VA",Idaho Water Science Center,"Report: iii, 29 p.; 3 Plates: 19.94 x 17.14 inches or smaller",,,,,,,,,,,,,United States,Idaho,,,Snake Plain Aquifer,,,,,,"Dyer, Kenneth L.; Young, H.W.",,,4,4f4e4b1ae4b07f02db6a85b6,,,,,,,,
https://pubs.usgs.gov/publication/ofr71107,47927,ofr71107,Report,USGS Numbered Series,,"Fluvial sediment in North Fork Broad River subwatershed No. 14 (tributary to Toms Creek), Georgia",Open-File Report,71-107,,,,2331-1258,0196-1497,,10.3133/ofr71107,-,,,1971,false,ENGLISH,,,South Atlantic Water Science Center,26 p. ill. ; 28 cm.,,,,,,,,,,,,,United States,Georgia,,,North Fork Broad River,,,,,,"Flint, R.F.",,,0,4f4e49d6e4b07f02db5de5bd,,,,,,,,
https://pubs.usgs.gov/publication/mf332,59738,mf332,Report,USGS Numbered Series,,"Municipal and industrial wastewater loading in the San Francisco Bay, California, 1970",Miscellaneous Field Studies Map,332,,,,,,,10.3133/mf332,,,,1971,false,English,U.S. Geological Survey,,,18.20 x 23.79 inches,,,,,,,,,,,,,United States,California,,,San Francisco Bay,,,,N,N,"Hines, W. G.; Palmer, R.H.",,,1,4f4e4b02e4b07f02db698a9a,,,,,,,,
https://pubs.usgs.gov/publication/ofr71144,47934,ofr71144,Report,USGS Numbered Series,,"Annual compilation and analysis of hydrologic data for Pin Oak Creek, Trinity River basin, Texas, 1969",Open-File Report,71-144,,,,2331-1258,0196-1497,,10.3133/ofr71144,,,,1971,false,English,U.S. Geological Survey,,Texas Water Science Center,"iii, 28 p.",,,,,,,,,,,,,United States,Texas,,,"Pin Oak Creek, Trinity River basin",,,,N,N,"Hampton, B.B.; Myers, D.R.",,,1,4f4e4ac8e4b07f02db67bbb4,,,,,,,,
https://pubs.usgs.gov/publication/ofr71145,47935,ofr71145,Report,USGS Numbered Series,,"Analysis of ground-water system in Orange County, California, by use of an electrical analog model",Open-File Report,71-145,,,,2331-1258,0196-1497,,10.3133/ofr71145,-,,,1971,false,ENGLISH,,,,"60 p.  ill., maps ; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Hardt, William F.; Cordes, E. H.",,,0,4f4e4acfe4b07f02db680425,,,,,,,,
https://pubs.usgs.gov/publication/ofr71146,47936,ofr71146,Report,USGS Numbered Series,,"Floods in Coldwater Creek, Watkins Creek, and River des Peres basins, St. Louis County, Missouri",Open-File Report,71-146,,,,2331-1258,0196-1497,,10.3133/ofr71146,,,,1971,false,English,U.S. Geological Survey,,,Report: 36 p.; 5 Plates: 31.41 x 36.55 inches or smaller,,,,,,,,,,,,,United States,Missouri,St. Louis County,,"Coldwater Creek, River des Peres, Watkins Creek",,,,N,N,"Hauth, Leland D.; Spencer, Donald W.",,,6,4f4e49e5e4b07f02db5e707a,,,,,,,,
https://pubs.usgs.gov/publication/ofr72159,17602,ofr72159,Report,USGS Numbered Series,,"Radionuclides in transport in the Columbia River from Pasco to Vancouver, Washington",Open-File Report,72-159,,,,2331-1258,0196-1497,,10.3133/ofr72159,-,,,1971,false,ENGLISH,"U.S. Dept. of the Interior, Geological Survey, Water Resources Division,",,,"vii, 95 p. (some folded) :ill. ;27 cm",,,,,,,,,,,,,,,,,,,,,,,"Haushild, W.L.; Stevens, H.H. Jr.; Nelson, J.L.; Dempster, G.R. Jr.",,,0,4f4e4a80e4b07f02db649ba3,,,,,,,,
https://pubs.usgs.gov/publication/70199680,70199680,70199680,Report,USGS Unnumbered Series,,"Hydrogeologic characteristics of the valley-fill aquifer in the Arkansas River Valley, Bent County, Colorado",Open-File Report,,,,,,,,10.3133/70199680,,,,1971,false,English,U.S. Geological Survey,,,"Report: i, 9 p.; 4 Plates: 35.81 x 20.16 inches or less",,,,,,,,,,,,,United States,Colorado,Bent County,,Arkansas River Valley,,,,,,"Hurr, R. Theodore; Moore, John E.",,,7,,,,,,,,,
https://pubs.usgs.gov/publication/ofr72002,70111235,ofr72002,Report,USGS Numbered Series,,"Availability of ground water for public-water supply in the Pensacola area, Florida: interim report, June 1971",Open-File Report,72-002,,,,2331-1258,0196-1497,,10.3133/ofr72002,,,,1971,false,English,U.S. Geological Survey,"Tallahassee, FL",,Report: 56 p.; 4 plates: 9.31 x 7.99 inches,,,,,,105,,,,,,,United States,Florida,Escambia County,Pensacola,,,,,N,N,"Trapp, Henry Jr.",,,5,538eee70e4b0d497d49684eb,,,,,,,,
https://pubs.usgs.gov/publication/wdrIN701,70110377,wdrIN701,Report,USGS Numbered Series,,"Water resources data for Indiana, 1970",Water Data Report,IN-70-1,,,,,,,10.3133/wdrIN701,,,,1971,false,English,U.S. Geological Survey,,,"xi, 328 p.",,,,,,344,,1969-10-01,1970-09-30,,,,United States,Indiana,,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,538052ece4b0826cd5016a76,,,,,,,,
https://pubs.usgs.gov/publication/70174290,70174290,70174290,Report,USGS Unnumbered Series,,"The acoustic streamflow-measuring system on the Columbia River at The Dalles, Oregon",Open-File Report,,,,,,,,10.3133/70174290,,,,1971,false,English,U.S. Geological Survey,"Portland, OR",Oregon Water Science Center,"v, 60 p.",,,,,,71,,,,,,,United States,Oregon,,The Dalles,Columbia River,,,,N,N,"Smith, Winchell; Hubbard, Larry L.; Laenen, Antonius",,,1,577f7d33e4b0ef4d2f45facd,,,,,,,,
https://pubs.usgs.gov/publication/70207469,70207469,70207469,Article,Journal Article,,"Interstitial water studies on small core samples, deep sea drilling Project, leg 7",Initial reports of the Deep Sea Drilling Project,,,,,,,,10.2973/dsdp.proc.7.112.1971,,7,,1971,false,English,National Science Foundation,,Woods Hole Coastal and Marine Science Center,11 p.,,,,871,881,,,,,,,,,,,,,,,,,,"Sayles, F.L.; Manheim, Frank T.",,,0,,,,,,,,,
https://pubs.usgs.gov/publication/70210292,70210292,70210292,Report,USGS Unnumbered Series,,"Flood-prone areas in the Sonoma Creek drainage basin, Sonoma and Marin Counties, California, including Glen Ellen, Sonoma, Sears Point, and Petaluma Point 7 1/2-minute quadrangles",Basic Data Contribution,16,,,,,,,10.3133/70210292,Revised 1971,,,1971,false,English,U.S. Geological Survey,,,4 Plates: 21.52 x 26.94 inches or smaller,,,,,,,,,,,,,United States,California,"Marin County, Sonoma County",,"Glen Ellen, Sonoma, Sears Point, and Petaluma Point 7 1/2-minute quadrangles",,,,,,U.S. Geological Survey,,,5,,,,,,,,,
https://pubs.usgs.gov/publication/70210291,70210291,70210291,Report,USGS Unnumbered Series,,"Flood-prone areas in the Napa River drainage basin, Napa County, California, including St. Helena, Rutherford, Yountville, Napa, and Cuttings Wharf 7 1/2-minute quadrangles",Basic Data Contribution,15,,,,,,,10.3133/70210291,Revised 1971,,,1971,false,English,U.S. Geological Survey,,,5 Plates: 21.51 x 26.85 inches or smaller,,,,,,,,,,,,,United States,California,Napa County,,"St. Helena, Rutherford, Yountville, Napa, and Cuttings Wharf 7 1/2-minute quadrangles",,,24000,,,U.S. Geological Survey,,,6,,,,,,,,,
https://pubs.usgs.gov/publication/70210298,70210298,70210298,Report,USGS Unnumbered Series,,"Precipitation depth-duration-frequency relations for the San Francisco Bay region, California, with isohyetal map of San Francisco Bay region, California, showing mean annual precipitation",Basic Data Contribution,25,,,,,,,10.3133/70210298,,,,1971,false,English,U.S. Geological Survey,,,Report: 6 p.; 1 Plate: 20.43 x 25.05 inches,,,,,,,,,,,,,United States,California,,,San Francisco Bay region,,,500000,,,"Rantz, S. E.",,,3,,,,,,,,,
https://pubs.usgs.gov/publication/70210294,70210294,70210294,Report,USGS Unnumbered Series,,"Flood-prone areas in the Russian River drainage basin, Sonoma County, California, including Sebastopol, Santa Rosa, and Two Rock 7 1/2-minute quadrangles",Basic Data Contribution,18,,,,,,,10.3133/70210294,,,,1971,false,English,U.S. Geological Survey,,,3 Plates: 21.88 x 26.94 inches,,,,,,,,,,,,,United States,California,Sonoma County,,"Sebastopol, Santa Rosa, and Two Rock 7 1/2-minute quadrangles",,,24000,,,U. S. Geological Survey,,,4,,,,,,,,,
