doc_id,page_number,table_number,water_type_final,county_spatial,actual_county,inferred_county,llm_ca_counties,consistency
70038404,505,1,Stream Discharge,Lake,Lake County,Lake County,lake,match
70038404,506,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,507,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,508,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,509,1,Groundwater,Lake,Lake County,,lake,match
70038404,510,1,Stream Discharge,Lake,Lake,,lake,match
70038404,511,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,512,1,Stream Discharge,Lake,Lake County,Lake County,lake,match
70038404,513,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,514,1,Stream Discharge,Yolo,Yolo County,Yolo County,yolo,match
70038404,515,1,Stream Discharge,Yolo,Yolo County,,yolo,match
70038404,516,1,Stream Discharge,Yolo,Yolo County,,yolo,match
70038404,517,1,Stream Discharge,Lake,Sacramento,,sacramento,mismatch
70038404,518,1,Stream Discharge,Lake,Lake County,,lake,match
70038404,519,1,Reservoir,Napa,Yolo County,,yolo,mismatch
70038404,519,2,Reservoir,Napa,Yolo County,,yolo,mismatch
70038404,520,1,Stream Discharge,Yolo,Yolo,,yolo,match
70038404,521,1,Stream Discharge,Solano,Yolo County,Yolo County,yolo,mismatch
70038404,522,1,Stream Discharge,Trinity,,Trinity County,trinity,match
70038404,526,1,Irrigation,Mariposa,Butte County,,butte,mismatch
70038404,528,1,Reservoir,Tehama,"Alameda County, Stanislaus County, Tuolumne County",,"alameda, stanislaus, tuolumne",mismatch
70038405,28,1,Stream Discharge,Riverside,,Multiple counties across Arizona and California,,llm_no_ca
70038405,30,1,Stream Discharge,,"Mohave County, Ariz. / Clark County, Nev.",,,no_spatial
70038405,31,1,Stream Discharge,,,"Clark County, Nevada (primarily) and Mohave County, Arizona",nevada,no_spatial
70038405,32,1,Reservoir,,"Nevada County (part), Mohave County (part)","Clark County, Nevada",nevada,no_spatial
70038405,33,1,Reservoir,,,"Clark, NV (nearby) / Mohave, AZ (nearby)",,no_spatial
70038405,34,1,Irrigation,,"Mohave County, Ariz., and Clark County, Nev.",,,no_spatial
70038405,35,1,Stream Discharge,San Bernardino,San Bernardino County,,san bernardino,match
70038405,36,1,Stream Discharge,,"San Bernardino County, Calif.",,san bernardino,no_spatial
70038405,37,1,Stream Discharge,Imperial,,"Imperial County, California",imperial,match
70038405,38,1,Stream Discharge,,"Pima, Arizona",,,no_spatial
70038405,38,2,Stream Discharge,,"Pima, Arizona",,,no_spatial
70038405,39,1,Irrigation,,"Yuma County, Arizona",,,no_spatial
70038405,39,2,Irrigation,,"Yuma County, Arizona",,,no_spatial
70038405,40,1,Stream Discharge,,,"Imperial County, California",imperial,no_spatial
70038405,41,1,Stream Discharge,Riverside,Riverside County,,riverside,match
70038405,42,1,Stream Discharge,San Bernardino,San Bernardino County,San Bernardino County,san bernardino,match
70038405,43,1,Stream Discharge,San Bernardino,San Bernardino County,,san bernardino,match
70038405,45,1,Stream Discharge,Mono,"Nevada County, California",,nevada,mismatch
70038405,46,1,Stream Discharge,Alpine,El Dorado County,,el dorado,mismatch
70038405,47,1,Other,Los Angeles,Los Angeles County,Los Angeles County,los angeles,match
70038405,47,2,Other,Los Angeles,Los Angeles County,Los Angeles County,los angeles,match
70038405,48,1,Stream Discharge,Nevada,"Nevada County, Nevada","Placer County, California","nevada, placer",match
70038405,49,1,Stream Discharge,Nevada,Nevada County,Truckee (inferred from location context),nevada,match
70038405,50,1,Stream Discharge,Nevada,Nevada County,,nevada,match
70038405,52,1,Stream Discharge,,,Washoe County,,no_spatial
70038405,52,2,Stream Discharge,,,Washoe County,,no_spatial
70038405,54,1,Stream Discharge,Placer,Eldorado County,,,llm_no_ca
70038405,55,1,Stream Discharge,Lassen,Lassen County,,lassen,match
70038405,56,1,Water Quality,San Diego,San Diego County,,san diego,match
70038405,58,1,Stream Discharge,Orange,Orange County,,orange,match
70038405,59,1,Stream Discharge,San Diego,Orange County,,orange,mismatch
70038405,62,1,Stream Discharge,Orange,Orange County,Orange County,orange,match
70038405,63,1,Stream Discharge,Orange,Orange County,,orange,match
70038405,65,1,Stream Discharge,San Bernardino,San Bernardino County,San Bernardino County,san bernardino,match
70038405,66,1,Stream Discharge,San Bernardino,San Bernardino County,,san bernardino,match
70038405,67,1,Stream Discharge,San Bernardino,San Bernardino County,,san bernardino,match
70038405,68,1,Stream Discharge,Riverside,Riverside County,,riverside,match
70038405,69,1,Stream Discharge,Riverside,Riverside County,Riverside County,riverside,match
70038405,70,1,Stream Discharge,Riverside,Riverside County,,riverside,match
70038405,71,1,Stream Discharge,Riverside,Riverside County,,riverside,match
70038405,72,1,Stream Discharge,Riverside,Riverside County,,riverside,match
70038405,73,1,Stream Discharge,Orange,Orange County,Orange County,orange,match
70038405,73,2,Stream Discharge,Orange,Orange County,Orange County,orange,match
70038405,75,1,Stream Discharge,Orange,Orange County,,orange,match
70038405,76,1,Stream Discharge,Orange,Orange County,Orange County,orange,match
70038405,78,1,Stream Discharge,Riverside,Riverside County,,riverside,match
70038405,79,1,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
70038405,80,1,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
70038405,81,1,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
70038405,81,2,Stream Discharge,Los Angeles,Los Angeles County,,los angeles,match
70038405,82,1,Stream Discharge,Los Angeles,Los Angeles County,Los Angeles County,los angeles,match
70038405,84,1,Stream Discharge,Ventura,Ventura County,,ventura,match
70038405,86,1,Stream Discharge,Ventura,Ventura County,,ventura,match
70038405,87,1,Stream Discharge,Ventura,Ventura,Ventura,ventura,match
70038405,87,2,Stream Discharge,Ventura,Ventura,Ventura,ventura,match
70038405,88,1,Stream Discharge,Ventura,Ventura County,,ventura,match
70038405,89,1,Stream Discharge,Ventura,Ventura County,,ventura,match
70038405,91,1,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
70038405,92,1,Stream Discharge,Santa Barbara,,Santa Barbara County,santa barbara,match
70038405,92,2,Stream Discharge,Santa Barbara,,Santa Barbara County,santa barbara,match
70038405,93,1,Stream Discharge,Ventura,Ventura County,,ventura,match
70038405,94,1,Stream Discharge,Ventura,Ventura,Ventura,ventura,match
70038405,95,1,Stream Discharge,Santa Barbara,Santa Barbara County,Santa Barbara County,santa barbara,match
70038405,96,1,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
70038405,98,1,Stream Discharge,San Luis Obispo,Santa Barbara County,Santa Barbara County,santa barbara,mismatch
70038405,98,2,Stream Discharge,San Luis Obispo,Santa Barbara County,Santa Barbara County,santa barbara,mismatch
70038405,99,1,Stream Discharge,Santa Barbara,Santa Barbara County,,santa barbara,match
70038405,102,1,Stream Discharge,Santa Barbara,,Santa Barbara County,santa barbara,match
70038405,102,2,Stream Discharge,Santa Barbara,,Santa Barbara County,santa barbara,match
70038405,103,1,Stream Discharge,San Luis Obispo,San Luis Obispo County,San Luis Obispo County,san luis obispo,match
70038405,103,2,Stream Discharge,San Luis Obispo,San Luis Obispo County,San Luis Obispo County,san luis obispo,match
70038405,108,1,Stream Discharge,San Luis Obispo,San Luis Obispo,,san luis obispo,match
70038405,111,1,Stream Discharge,San Luis Obispo,San Luis Obispo County,,san luis obispo,match
70038405,111,2,Stream Discharge,San Luis Obispo,San Luis Obispo County,,san luis obispo,match
70038405,112,1,Stream Discharge,San Luis Obispo,San Luis Obispo County,,san luis obispo,match
70038405,115,1,Stream Discharge,,San Benito County,,san benito,no_spatial
70038405,115,2,Stream Discharge,,San Benito County,,san benito,no_spatial
70038405,116,1,Stream Discharge,San Luis Obispo,San Luis Obispo County,,san luis obispo,match
70038405,119,1,Stream Discharge,San Joaquin,,San Joaquin County,san joaquin,match
70038405,119,2,Stream Discharge,San Joaquin,,San Joaquin County,san joaquin,match
70038405,120,1,Stream Discharge,Imperial,,Imperial County,imperial,match
70038405,123,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038405,124,1,Stream Discharge,Mariposa,Madera County,Madera County,madera,mismatch
70038405,126,1,Stream Discharge,Monterey,Monterey County,Monterey County,monterey,match
70038405,126,2,Stream Discharge,Monterey,Monterey County,Monterey County,monterey,match
70038405,127,1,Stream Discharge,Monterey,Monterey County,,monterey,match
70038405,127,2,Stream Discharge,Monterey,Monterey County,,monterey,match
70038405,129,1,Stream Discharge,Monterey,Monterey County,,monterey,match
70038405,129,2,Stream Discharge,Monterey,Monterey County,,monterey,match
70038405,131,1,Stream Discharge,Santa Clara,Santa Clara County,,santa clara,match
70038405,131,2,Stream Discharge,Santa Clara,Santa Clara County,,santa clara,match
70038405,133,1,Stream Discharge,Santa Clara,Santa Clara County,Santa Clara County,santa clara,match
70038405,133,2,Stream Discharge,Santa Clara,Santa Clara County,Santa Clara County,santa clara,match
70038405,134,1,Stream Discharge,San Benito,Santa Cruz County,,santa cruz,mismatch
70038405,134,2,Stream Discharge,San Benito,Santa Cruz County,,santa cruz,mismatch
70038405,137,1,Stream Discharge,San Mateo,San Mateo County,,san mateo,match
70038405,138,1,Stream Discharge,San Mateo,San Mateo,,san mateo,match
70038405,139,1,Stream Discharge,San Mateo,San Mateo County,,san mateo,match
70038405,139,2,Stream Discharge,San Mateo,San Mateo County,,san mateo,match
70038405,143,1,Stream Discharge,Santa Clara,Santa Clara,,santa clara,match
70038405,143,2,Stream Discharge,Santa Clara,Santa Clara,,santa clara,match
70038405,145,1,Stream Discharge,Santa Clara,Santa Clara County,Santa Clara County,santa clara,match
70038405,148,1,Stream Discharge,Contra Costa,Contra Costa County,Contra Costa County,contra costa,match
70038405,148,2,Stream Discharge,Contra Costa,Contra Costa County,Contra Costa County,contra costa,match
70038405,149,1,Stream Discharge,Alameda,Alameda County,,alameda,match
70038405,149,2,Stream Discharge,Alameda,Alameda County,,alameda,match
70038405,150,1,Stream Discharge,Alameda,Alameda County,,alameda,match
70038405,150,2,Stream Discharge,Alameda,Alameda County,,alameda,match
70038405,152,1,Stream Discharge,Tulare,Kern County,Kern County,kern,mismatch
70038405,153,1,Stream Discharge,Kern,Kern County,,kern,match
70038405,153,2,Stream Discharge,Kern,Kern County,,kern,match
70038405,155,1,Stream Discharge,Tulare,Tulare County,,tulare,match
70038405,156,1,Stream Discharge,Tulare,Tulare County,,tulare,match
70038405,159,1,Stream Discharge,Tulare,Tulare County,Tulare County,tulare,match
70038405,162,1,Stream Discharge,Fresno,Fresno County,,fresno,match
70038405,168,1,Stream Discharge,Mariposa,Mariposa County,Mariposa County,mariposa,match
70038405,168,2,Stream Discharge,Mariposa,Mariposa County,Mariposa County,mariposa,match
70038405,172,1,Stream Discharge,Tuolumne,Tuolumne,Tuolumne,tuolumne,match
70038405,173,1,Stream Discharge,Tuolumne,Stanislaus County,,stanislaus,mismatch
70038405,174,1,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
70038405,174,2,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
70038405,175,1,Stream Discharge,Tuolumne,Unknown,Tuolumne County,tuolumne,match
70038405,175,2,Stream Discharge,Tuolumne,Unknown,Tuolumne County,tuolumne,match
70038405,177,1,Stream Discharge,Tulare,,Tulare County,tulare,match
70038405,179,1,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
70038405,179,2,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
70038405,180,1,Stream Discharge,Contra Costa,Contra Costa County,Contra Costa County,contra costa,match
70038405,181,1,Stream Discharge,Fresno,Fresno County,Fresno County,fresno,match
70038405,183,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
70038405,183,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
70038405,184,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
70038405,184,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
70038405,185,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038405,188,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038405,190,1,Stream Discharge,Contra Costa,Contra Costa County,,contra costa,match
70038405,191,1,Stream Discharge,Calaveras,Merced County,,merced,mismatch
70038405,193,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038405,193,2,Stream Discharge,Shasta,Shasta County,,shasta,match
70038405,195,1,Stream Discharge,Modoc,Modoc County,,modoc,match
70038405,196,1,Stream Discharge,Modoc,Modoc County,Modoc County,modoc,match
70038405,197,1,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
70038405,197,2,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
70038405,198,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
70038405,199,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038405,200,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038405,201,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
70038405,204,1,Stream Discharge,Tehama,Shasta County,,shasta,mismatch
70038405,204,2,Stream Discharge,Tehama,Shasta County,,shasta,mismatch
70038405,205,1,Stream Discharge,Shasta,Shasta County,,shasta,match
70038405,207,1,Stream Discharge,Tehama,Tehama County,,tehama,match
70038405,207,2,Stream Discharge,Tehama,Tehama County,,tehama,match
70038405,209,1,Stream Discharge,Sacramento,Sacramento County,Sacramento County,sacramento,match
70038405,209,2,Stream Discharge,Sacramento,Sacramento County,Sacramento County,sacramento,match
70038405,210,1,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
70038405,210,2,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
70038405,211,1,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
70038405,213,1,Stream Discharge,Tehama,Tehama County,,tehama,match
70038405,214,1,Stream Discharge,Tehama,Tehama County,,tehama,match
70038405,214,2,Stream Discharge,Tehama,Tehama County,,tehama,match
70038405,216,1,Stream Discharge,Lassen,Lassen County,Lassen County,lassen,match
70038405,216,2,Stream Discharge,Lassen,Lassen County,Lassen County,lassen,match
70038405,217,1,Stream Discharge,Lassen,Lassen County,,lassen,match
70038405,218,1,Stream Discharge,Lassen,Lassen County,Lassen County,lassen,match
70038405,219,1,Stream Discharge,Butte,Butte County,,butte,match
70038405,220,1,Stream Discharge,Butte,Butte County,,butte,match
70038405,222,1,Stream Discharge,Tehama,Glenn County,,glenn,mismatch
70038405,222,2,Stream Discharge,Tehama,Glenn County,,glenn,mismatch
70038405,223,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038405,225,1,Stream Discharge,Sutter,Colusa County,,colusa,mismatch
70038405,226,1,Stream Discharge,Sutter,Yolo County,Yolo County,yolo,mismatch
70038405,227,1,Stream Discharge,Colusa,Colusa County,Colusa County,colusa,match
70038405,230,1,Stream Discharge,Plumas,Plumas County,,plumas,match
70038405,235,1,Stream Discharge,Butte,Butte County,,butte,match
70038405,235,2,Stream Discharge,Butte,Butte County,,butte,match
70038405,236,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038405,236,2,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038405,237,1,Stream Discharge,Butte,Butte County,,butte,match
70038405,237,2,Stream Discharge,Butte,Butte County,,butte,match
70038405,238,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038405,240,1,Stream Discharge,Butte,Butte County,,butte,match
70038405,241,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038405,242,1,Stream Discharge,Butte,Butte County,Butte County,butte,match
70038405,246,1,Stream Discharge,Yuba,Sutter County,Yuba County,"sutter, yuba",match
70038405,248,1,Stream Discharge,Yuba,Nevada County,,nevada,mismatch
70038405,248,2,Stream Discharge,Yuba,Nevada County,,nevada,mismatch
70038405,250,1,Stream Discharge,Yuba,Yuba County,Yuba County,yuba,match
70038405,251,1,Stream Discharge,Nevada,Nevada County,,nevada,match
70038405,251,2,Stream Discharge,Nevada,Nevada County,,nevada,match
70038405,253,1,Stream Discharge,Placer,Yuba County,,yuba,mismatch
70038405,255,1,Stream Discharge,Placer,Placer County,,placer,match
70038405,256,1,Stream Discharge,El Dorado,Dorado County,Dorado County,,llm_no_ca
70038405,259,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038405,260,1,Stream Discharge,Sacramento,Sacramento County,,sacramento,match
70038405,263,1,Stream Discharge,Sacramento,"Sacramento County, California","Sacramento County, California",sacramento,match
70038405,263,2,Stream Discharge,Sacramento,"Sacramento County, California","Sacramento County, California",sacramento,match
70038405,264,1,Stream Discharge,Yolo,Sacramento County,,sacramento,mismatch
70038405,264,2,Stream Discharge,Yolo,Sacramento County,,sacramento,mismatch
70038405,265,1,Stream Discharge,Yolo,Sacramento County,Sacramento County,sacramento,mismatch
70038405,265,2,Stream Discharge,Yolo,Sacramento County,Sacramento County,sacramento,mismatch
70038405,267,1,Stream Discharge,Lake,Sonoma County,,sonoma,mismatch
70038405,267,2,Stream Discharge,Lake,Sonoma County,,sonoma,mismatch
70038405,268,1,Stream Discharge,Napa,Napa County,Napa County,napa,match
70038405,271,1,Stream Discharge,Trinity,Trinity County,Trinity County,trinity,match
70038405,271,2,Stream Discharge,Trinity,Trinity County,Trinity County,trinity,match
70038405,272,1,Stream Discharge,Shasta,,"Shasta County, California",shasta,match
70038405,274,1,Stream Discharge,Yolo,Yolo County,,yolo,match
70038405,274,2,Stream Discharge,Yolo,Yolo County,,yolo,match
