id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
2447,344,37.6833,-107.7522,,,"near Silverton, Colo.",['N/A'],Mineral Creek near Silverton,,"San Juan County, Colorado (nearest county in the state of Colorado as no direct match in California)","May 29, 1936-Jun 22, 1949",Variable,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",main,2447_344,37.6833,-107.7522,Stream discharge,,1936,1949,[1936 1949],EXACT_RANGE,,False,37.6833,-107.7522,inferred_latitude,inferred_longitude,inferred,False
2447,344,37.6667,-107.7528,37.6667,-107.7528,"3 miles downstream from Coal Creek, 4 miles upstream from mouth, and 11 miles southwest of Silverton, Colo.","['sec.33, T.40 N. R.8 W.']",Lime Creek near Silverton,,"San Juan County, Colorado (nearest county in the state of Colorado as no direct match in California)","May 12, 1960-Jun 17, 1960",Variable,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Stage-discharge relation']",main,2447_344,37.6667,-107.7528,Stream discharge,,1960,1960,[1960],SINGLE_YEAR,,False,37.6667,-107.7528,actual_latitude,actual_longitude,actual,False
2447,344,37.5694,-107.7789,37.5694,-107.7789,"on left bank 0.8 mile upstream from Tank Creek, 2.4 miles downstream from Cascade Creek, and 3.3 miles north of Tacoma, Colo.","['sec.8 T.38 N., R.8 W.']",Animas River above Tacoma,,"San Juan County, Colorado (nearest county in the state of Colorado as no direct match in California)","June 8, 1946-Aug 22, 1947",Variable,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Stage-discharge relation']",main,2447_344,37.5694,-107.7789,Stream discharge,,1946,1947,[1946 1947],EXACT_RANGE,,False,37.5694,-107.7789,actual_latitude,actual_longitude,actual,False
3144,242,34.6349,-112.9671,,,"Near Morenci, Ariz.",[],Willow Creek near Point of Pines,,"Yavapai County, Arizona","10/01/1963-09/30/1964, 10/01/1964-09/29/1965",Daily,Cubic Feet per Second (CFS),Stream Discharge,"['Discharge', 'Cubic Feet per Second']",main,3144_242,34.6349,-112.9671,Stream discharge,,1963,1965,[1963 1964 1965],MULTI_YEARS_OR_RANGES,,False,34.6349,-112.9671,inferred_latitude,inferred_longitude,inferred,False
3144,326,32.275,-110.9431,32.275,-110.9431,"Near Tucson, Arizona",[],Tanque Verde Creek,,Pima County,10/01/1963-09/30/1964,Daily,Cubic feet per second,Stream Discharge,"['Discharge', 'Cubic Feet per Second']",main,3144_326,32.275,-110.9431,Stream discharge,,1963,1964,[1963 1964],EXACT_RANGE,,False,32.275,-110.9431,actual_latitude,actual_longitude,actual,False
2447,220,42.56667,-109.93333,,,"NE1 sec.22, T.30 N., P.110 W.","['T.30 N., R.110 W., NE1/4 Sec. 22']",East Fork at Newfork,,"Sublette County, Wyoming",1905-06-05 to 1924-05-17,Daily to Monthly (dates vary per year),"{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",main,2447_220,42.56667,-109.93333,Stream discharge,,1905,1924,[1905 1906 1924],MULTI_YEARS_OR_RANGES,,False,42.56667,-109.93333,inferred_latitude,inferred_longitude,inferred,False
2447,220,,,42.56667,-109.93333,"on right bank 35 ft downstream from old highway bridge, 2 miles upstream from mouth, and 9 1/2 miles northeast of Big Piney","['T.30 N., R.110 W.']",New Fork River near Big Piney,,"Sublette County, Wyoming",1955-06-15 to 1962-06-22,Annual (peak stages and discharges),"{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge', 'Peak flows']",main,2447_220,42.56667,-109.93333,Stream discharge,,1955,1962,[1955 1962],EXACT_RANGE,,False,42.56667,-109.93333,actual_latitude,actual_longitude,actual,False
2447,220,,,42.65556,-110.34444,on left bank 3 miles west of Mason and 15 miles northwest of Big Piney,"['T.31 N., R.113 W.']",North Piney Creek near Mason,,"Sublette County, Wyoming",,Annual (peak stages),"{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Gage height', 'Discharge']",main,2447_220,42.65556,-110.34444,Stream discharge,,,,,UNPARSED,,True,42.65556,-110.34444,actual_latitude,actual_longitude,actual,False
3089,523,42.742,-121.7401,,,"Klamath Falls, Oreg.",[],Link River at Klamath Falls,,"Klamath County, Oregon",10/01/1961-09/30/1962,Daily,Cubic Feet Per Second (CFS),Stream Discharge,"['Discharge', 'Cubic Feet Per Second']",main,3089_523,42.742,-121.7401,Stream discharge,,1961,1962,[1961 1962],EXACT_RANGE,,False,42.742,-121.7401,inferred_latitude,inferred_longitude,inferred,False
3089,523,42.742,-121.7401,,,"Klamath Falls, Oreg.",[],Link River at Klamath Falls,,"Klamath County, Oregon",10/01/1962-09/30/1963,Daily,Cubic Feet Per Second (CFS),Stream Discharge,"['Discharge', 'Cubic Feet Per Second']",main,3089_523,42.742,-121.7401,Stream discharge,,1962,1963,[1962 1963],EXACT_RANGE,,False,42.742,-121.7401,inferred_latitude,inferred_longitude,inferred,False
3146,312,37.3,-112.7,,,"Near Marysvale, 0.8 mile downstream from Piute Dam",[],Sevier River Below Piute Dam,"Piute County, Utah",,03/01/1958-09/30/1965,Monthly (from available data),"{'pH': '', 'Specific_conductance': 'microsiemens at 25°C', 'Sodium_adoption_ratio': '', 'Hardness_CaCO3_Non_carbonate_Calcium_Magnesium': 'mg/L as CaCO3', 'Dissolved_solids_180C_Tons_per_day': 'tons/day', 'Dissolved_solids_180C_Tons_per_acre-foot': 'tons/acre-foot', 'Dissolved_solids_180C_Parts_per_million': 'ppm', 'Boron_B_Nitrate_NO2_Fluoride_F_Chloride_Cl_Sulfate_SO4_Carbonate_CO3_Bicarbonate_HCO3_Potassium_K_Potassium_Potassium_Potassium_Potassium_Magnesium_Mg_Calcium_Ca_Iron_Fe_Silica_SIO2': 'mg/L', 'Mean_discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['stream', 'discharge', 'gaging station', 'runoff', 'mean discharge']",main,3146_312,37.3,-112.7,Stream discharge,,1958,1965,[1958 1965],EXACT_RANGE,,False,37.3,-112.7,inferred_latitude,inferred_longitude,inferred,False
1276,143,41.7596,-106.4752,,,"Near Lily, Colorado",[],Little Snake River near Lily,,"Jackson County, Colorado",1922-01/01/1938-12/31/1938,Annual,"{'Discharge': 'second-feet', 'Runoff': 'acre-feet'}",Stream Discharge,"['discharge', 'runoff']",main,1276_143,41.7596,-106.4752,Stream discharge,,1922,1938,[1922 1938],EXACT_RANGE,,False,41.7596,-106.4752,inferred_latitude,inferred_longitude,inferred,False
22104,123,41.9,-124.5,,,near Orick,"['[TR 11482, R 22E, S 25]']",Hapry Wier Creek near Orick,Del Norte County,Del Norte County,02/08/1975-13/28/1975,Approximately monthly,% Finer,Stream Discharge,"['BEDLOAD', 'SIEVE DIAMETER', 'SAMPLE COLLECTION']",main,22104_123,41.9,-124.5,Stream discharge,,1975,1975,[1975],SINGLE_YEAR,,False,41.9,-124.5,inferred_latitude,inferred_longitude,inferred,False
22104,123,41.95,-124.55,,,near Orick,"['[TR 11482, R 22E, S 30]']",Tom McDonald Creek near Orick,Del Norte County,Del Norte County,01/09/1975-04/02/1975,Approximately monthly,% Finer,Stream Discharge,"['BEDLOAD', 'SIEVE DIAMETER', 'SAMPLE COLLECTION']",main,22104_123,41.95,-124.55,Stream discharge,,1975,1975,[1975],SINGLE_YEAR,,False,41.95,-124.55,inferred_latitude,inferred_longitude,inferred,False
22104,123,42.0,-124.6,,,near Orick,"['[TR 11482, R 22E, S 40]']",Fortyfour Creek near Orick,Del Norte County,Del Norte County,03/25/1975-03/25/1975,Approximately monthly,% Finer,Stream Discharge,"['BEDLOAD', 'SIEVE DIAMETER', 'SAMPLE COLLECTION']",main,22104_123,42.0,-124.6,Stream discharge,,1975,1975,[1975],SINGLE_YEAR,,False,42.0,-124.6,inferred_latitude,inferred_longitude,inferred,False
194,172,35.9945,-112.1401,,,"Grand Canyon National Park, on left bank at Kaibab Bridge, 0.2 mile upstream from Bright Angel Creek, 4.5 miles northeast of Grand Canyon, and 26 miles downstream from Little Colorado River",[],COLORADO RIVER NEAR GRAND CANYON,Coconino County,,"08/1925-11/1942,09/1943-09/1964",Daily measurements with some gaps depending on data availability for specific parameters.,"{'Specific Conductance': 'micromhos at 25°C', 'Dissolved Solids': 'parts per million (ppm)', 'Hardness': 'CaCO3 as ppm', 'Discharge': 'cubic feet per second (cfs)', 'Sediment Concentration': 'tons per day and tons per acre-foot'}",Stream Discharge,"['stream discharge', 'water temperatures', 'sediment records', 'dissolved solids', 'specific conductance']",main,194_172,35.9945,-112.1401,Stream discharge,,1925,1964,[1925 1942 1943 1964],MULTI_YEARS_OR_RANGES,,False,35.9945,-112.1401,inferred_latitude,inferred_longitude,inferred,False
2063,220,,,40.6181,-109.7817,"Flaming Gorge, Utah",[],Green River,,"Grand County, Utah",1895-01/01/1914-12/31,20-year period (1895-1914),acre-feet,Stream Discharge,"['run-off', 'flow']",main,2063_220,40.6181,-109.7817,Stream discharge,,1895,1914,[1895 1901 1914],MULTI_YEARS_OR_RANGES,,False,40.6181,-109.7817,actual_latitude,actual_longitude,actual,False
2063,220,,,40.0458,-106.082,"Kremmling, Colorado",[],Grand River,,"Grand County, Utah",1895-01/01/1914-12/31,20-year period (1895-1914),acre-feet,Stream Discharge,"['run-off', 'flow']",main,2063_220,40.0458,-106.082,Stream discharge,,1895,1914,[1895 1901 1914],MULTI_YEARS_OR_RANGES,,False,40.0458,-106.082,actual_latitude,actual_longitude,actual,False
2063,220,,,40.2999,-109.7167,"Junction of Green and Grand Rivers, Utah",[],Colorado River,,"Duchesne County, Utah",1895-01/01/1914-12/31,20-year period (1895-1914),acre-feet,Stream Discharge,"['run-off', 'flow']",main,2063_220,40.2999,-109.7167,Stream discharge,,1895,1914,[1895 1901 1914],MULTI_YEARS_OR_RANGES,,False,40.2999,-109.7167,actual_latitude,actual_longitude,actual,False
2063,220,,,37.0652,-110.7369,"Bluff, Utah",[],San Juan River,,"San Juan County, Utah",1895-01/01/1914-12/31,20-year period (1895-1914),acre-feet,Stream Discharge,"['run-off', 'flow']",main,2063_220,37.0652,-110.7369,Stream discharge,,1895,1914,[1895 1901 1914],MULTI_YEARS_OR_RANGES,,False,37.0652,-110.7369,actual_latitude,actual_longitude,actual,False
1276,108,38.566667,-109.666667,,,"Near Cisco, Utah",[],Colorado River near Cisco,,San Juan County,10/01/1917-12/31/1922,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Maximum', 'Minimum', 'Mean']",main,1276_108,38.566667,-109.666667,Stream discharge,,1917,1922,[1917 1922],EXACT_RANGE,,False,38.566667,-109.666667,inferred_latitude,inferred_longitude,inferred,False
810,26,31.4792,-110.0266,,,Arizona (General),[],Cochise County Groundwater,Cochise,,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['wells', 'ground-water areas']",main,810_26,31.4792,-110.0266,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,31.4792,-110.0266,inferred_latitude,inferred_longitude,inferred,False
810,26,31.4792,-110.0266,,,Arizona (General),[],Simon Basin Groundwater,,Cochise,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['basin', 'wells']",main,810_26,31.4792,-110.0266,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,31.4792,-110.0266,inferred_latitude,inferred_longitude,inferred,False
810,26,31.4792,-110.0266,,,Arizona (General),[],San Simon Basin Groundwater,,Cochise,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['basin', 'wells']",main,810_26,31.4792,-110.0266,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,31.4792,-110.0266,inferred_latitude,inferred_longitude,inferred,False
810,26,31.4792,-110.0266,,,Arizona (General),[],Willcox Valley Groundwater,,Cochise,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['valley', 'wells']",main,810_26,31.4792,-110.0266,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,31.4792,-110.0266,inferred_latitude,inferred_longitude,inferred,False
810,26,31.4792,-110.0266,,,Arizona (General),[],Douglas Valley Groundwater,,Cochise,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['valley', 'wells']",main,810_26,31.4792,-110.0266,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,31.4792,-110.0266,inferred_latitude,inferred_longitude,inferred,False
810,26,31.7419,-111.3095,,,Arizona (General),[],Graham Valley Groundwater,,Santa Cruz,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['valley', 'wells']",main,810_26,31.7419,-111.3095,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,31.7419,-111.3095,inferred_latitude,inferred_longitude,inferred,False
810,26,32.8754,-109.0473,,,Arizona (General),[],Safford Valley Groundwater,,Greenlee,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['valley', 'wells']",main,810_26,32.8754,-109.0473,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,32.8754,-109.0473,inferred_latitude,inferred_longitude,inferred,False
810,26,32.8754,-109.0473,,,Arizona (General),[],Cedar Basin Groundwater,,Greenlee,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['basin', 'wells']",main,810_26,32.8754,-109.0473,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,32.8754,-109.0473,inferred_latitude,inferred_longitude,inferred,False
810,26,33.4484,-112.074,,,Arizona (General),[],Dendora Basin Groundwater,,Maricopa,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['basin', 'wells']",main,810_26,33.4484,-112.074,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,33.4484,-112.074,inferred_latitude,inferred_longitude,inferred,False
810,26,32.2217,-110.9265,,,Arizona (General),[],Santa Cruz River Basin Groundwater,,Pima,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['river', 'basin', 'wells']",main,810_26,32.2217,-110.9265,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,32.2217,-110.9265,inferred_latitude,inferred_longitude,inferred,False
810,26,33.0163,-111.7375,,,Arizona (General),[],Santa Cruz River Groundwater,,Pinal,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['river', 'wells']",main,810_26,33.0163,-111.7375,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,33.0163,-111.7375,inferred_latitude,inferred_longitude,inferred,False
810,26,33.3,-111.0,,,Arizona (General),[],Gila River Basin Groundwater,,,04/01/1946-12/31/1952,1 year,acre-feet,Groundwater,"['basin', 'river', 'wells']",main,810_26,33.3,-111.0,Groundwater,,1946,1952,[1946 1952],EXACT_RANGE,,False,33.3,-111.0,inferred_latitude,inferred_longitude,inferred,False
3146,191,37.7,-109.5,,,"Near Bluff, Utah",[],San Juan River near Bluff,,"San Juan County, Utah",04/01/1965-09/30/1965,Daily,"{'Discharge': 'cfs (cubic feet per second)', 'Suspended_Sediment_Concentration': 'ppm (parts per million)', 'Tons_Per_Day': 'tons'}",Stream Discharge,"['Suspended sediment', 'Mean discharge', 'cfs']",main,3146_191,37.7,-109.5,Stream discharge,,1965,1965,[1965],SINGLE_YEAR,,False,37.7,-109.5,inferred_latitude,inferred_longitude,inferred,False
3150,87,,,41.764444,-109.735833,"northwest of Green River, Sweetwater County, Wyoming",[],GREEN RIVER AT BIG ISLAND,"Sweetwater County, WY",,08/03/1966-09/15/1967,Approximately one month between sequential measurements from August 1966 to September 1967,"{'pH': None, 'Specific_conductance': 'micro-mhos at 25°C', 'Sodium_adoption_ratio': None, 'Hardness_as_CaCO3_Non_carbonate': 'mg/L', 'Calcium_and_Magnesium_hardness': 'mg/L', 'Dissolved_solids_Tons_per_day': 'tons/day', 'Dissolved_solids_Tons_per_acre-foot': 'tons/acre-foot', 'Dissolved_solids_Parts_per_million': 'ppm', 'Boron_B': 'ppm', 'Nitrate_NO3': 'ppm', 'Fluoride_F': 'ppm', 'Chloride_Cl': 'ppm', 'Sulfate_SO4': 'ppm', 'Carbonate_CO2': 'ppm', 'Bicarbonate_HCO3': 'ppm', 'Potassium_K': 'ppm', 'Sodium_Na': 'mg/L', 'Magnesium_Mg': 'mg/L', 'Calcium_Ca': 'mg/L', 'Iron_Fe': 'mg/L', 'Silica_SIO2': 'ppm', 'Discharge_cfs': 'cubic feet per second'}",Stream Discharge,"['pH', 'Specific conductance', 'Sodium adsorption ratio', 'Hardness as CaCO3', 'Dissolved solids', 'Boron', 'Nitrate', 'Fluoride', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica', 'Discharge (cfs)', 'Date of collection']",main,3150_87,41.764444,-109.735833,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,False,41.764444,-109.735833,actual_latitude,actual_longitude,actual,False
2257,71,21.0892,-157.018,,,"Kaunakakai Gulch, Molokai Ranch",[],Molokai Ranch Basal Water-Table Well,Hawaii County,,01/09/1961-02/22/1965,Varied intervals within the year from 1954 to 1965.,feet above mean sea level (msl) and feet above mean groundwater level (mgl),Groundwater,"['basal water-table well', 'basalt of East Molokai Volcanic Series', 'groundwater level']",main,2257_71,21.0892,-157.018,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,21.0892,-157.018,inferred_latitude,inferred_longitude,inferred,False
2257,71,21.0549,-156.0872,,,"Kamalo, Maui",[],"Dug Well 42, Kamalo",Maui County,,01/09/1961-06/22/1961,Varied intervals within the year from 1938 to 1961.,feet above mean sea level (msl),Groundwater,"['dug basal water-table well', 'basalt of East Molokai Volcanic Series']",main,2257_71,21.0549,-156.0872,Groundwater,,1961,1961,[1961],SINGLE_YEAR,,False,21.0549,-156.0872,inferred_latitude,inferred_longitude,inferred,False
2257,71,21.6464,-157.4652,,,"Waialae Golf Links, Honolulu",[],"Bishop Estate, Waialae Golf Links Well",Honolulu County,,01/04/1961-05/27/1964,Monthly intervals from 1933 to 1965.,feet above mean sea level (msl),Groundwater,"['artesian basal-water well', 'basalt of Koolau Volcanic Series']",main,2257_71,21.6464,-157.4652,Groundwater,,1961,1964,[1961 1964],EXACT_RANGE,,False,21.6464,-157.4652,inferred_latitude,inferred_longitude,inferred,False
1606,361,,,42.4,-122.2666667,Near Fish Lake in Rogue River Basin,"['SE sec. 30, T. 36 S., R. 5 E.']",Cascade canal near Fish Lake,,"Jackson County, Oregon",06/01/1924-09/30/1938,Daily,second-feet,Stream Discharge,"['Cascade canal', 'discharge', 'Fourmile Lake Reservoir', 'Klamath River Basin']",main,1606_361,42.4,-122.2666667,Stream discharge,,1924,1938,[1924 1938],EXACT_RANGE,,False,42.4,-122.2666667,actual_latitude,actual_longitude,actual,False
641,485,,,42.216667,-121.8,"NW1 sec. 32, T. 38 S., R. 9 E., left bank 600 ft upstream from outlet of Keno Canal and three-eighths of a mile upstream from Main Street Bridge at Klamath Falls","['T. 38 S., R. 9 E., NW1 sec. 32']",Link River at Klamath Falls,"Klamath County, Oregon",,05/01/1904-09/30/1951,Daily,cubic feet per second (cfs),Stream Discharge,"['Link River', 'Klamath Falls', 'stream discharge', 'flow measurement', 'water-stage recorder']",main,641_485,42.216667,-121.8,Stream discharge,,1904,1951,[1904 1909 1951],MULTI_YEARS_OR_RANGES,,False,42.216667,-121.8,actual_latitude,actual_longitude,actual,False
3146,99,42.9167,-110.5333,,,"Black's Fork near Lyman, Wyoming",[],"BLACKS FORK NEAR LYMAN, WYO.",,"Lincoln County, Wyoming",01/01/1964-12/31/1965,Daily,"['micromhos (conductance), Specific conductance']",Stream Discharge,"['micromhos', 'conductance', ""Black's Fork""]",main,3146_99,42.9167,-110.5333,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,False,42.9167,-110.5333,inferred_latitude,inferred_longitude,inferred,False
70232920,20,37.75,-92.2,,,Alluvial valleys of the Ozarks in Missouri,[],Perennial streams,,"Ozarks, Missouri",,,,Stream Discharge,"['perennial flow', 'alluvial valleys', 'water-bearing characteristics']",main,70232920_20,37.75,-92.2,Stream discharge,,,,,UNPARSED,,True,37.75,-92.2,inferred_latitude,inferred_longitude,inferred,False
70232920,20,37.75,-92.2,,,Uplands and valleys of the Ozarks in Missouri,[],Unconsolidated deposits,,"Ozarks, Missouri",,,,Groundwater,"['unconsolidated deposits', 'ground-water storage']",main,70232920_20,37.75,-92.2,Groundwater,,,,,UNPARSED,,True,37.75,-92.2,inferred_latitude,inferred_longitude,inferred,False
251,251,34.2342,-108.7465,,,"Near Virden, N. Mex.",[],Moddle Canal near Virden,Not Provided,"Catron County, New Mexico",10/01/1936-09/30/1938,Monthly,"{'Discharge': 'second-feet', 'Runoff_Second-foot-days': 'second-foot-days', 'Runoff_Acre-feet': 'acre-feet'}",Stream Discharge,"['Discharge', 'Runoff', 'Second-feet', 'Acre-feet']",main,251_251,34.2342,-108.7465,Stream discharge,,1936,1938,[1936 1938],EXACT_RANGE,,False,34.2342,-108.7465,inferred_latitude,inferred_longitude,inferred,False
